id,is_team1_won
2,0
3,0
7,0
9,0
11,0
21,0
22,0
28,0
29,0
30,0
34,0
35,0
39,0
43,0
44,0
50,0
52,0
53,0
57,0
58,0
63,0
64,0
65,0
66,0
67,0
69,0
70,0
78,0
81,0
82,0
83,0
85,0
88,0
89,0
90,0
96,0
98,0
99,0
100,0
101,0
105,0
107,0
110,0
112,0
116,0
122,0
124,0
125,0
126,0
127,0
128,0
129,0
132,0
134,0
135,0
136,0
142,0
143,0
144,0
149,0
150,0
157,0
158,0
163,0
165,0
166,0
167,0
168,0
170,0
171,0
175,0
176,0
178,0
180,0
181,0
183,0
185,0
186,0
192,0
195,0
196,0
197,0
199,0
201,0
203,0
206,0
207,0
209,0
213,0
218,0
219,0
220,0
222,0
227,0
229,0
230,0
231,0
232,0
235,0
237,0
238,0
242,0
244,0
247,0
248,0
260,0
262,0
263,0
266,0
268,0
270,0
271,0
272,0
276,0
283,0
284,0
285,0
289,0
291,0
292,0
293,0
295,0
301,0
304,0
306,0
307,0
308,0
309,0
311,0
314,0
317,0
322,0
325,0
327,0
329,0
331,0
332,0
335,0
339,0
340,0
344,0
348,0
349,0
352,0
354,0
357,0
359,0
360,0
362,0
364,0
367,0
372,0
378,0
380,0
381,0
383,0
387,0
389,0
390,0
391,0
392,0
395,0
396,0
397,0
399,0
403,0
404,0
406,0
409,0
411,0
416,0
422,0
425,0
426,0
430,0
432,0
434,0
437,0
438,0
440,0
443,0
444,0
445,0
447,0
448,0
449,0
451,0
452,0
458,0
459,0
460,0
462,0
465,0
466,0
470,0
475,0
477,0
478,0
479,0
480,0
482,0
485,0
492,0
493,0
496,0
497,0
499,0
504,0
508,0
509,0
513,0
516,0
518,0
519,0
520,0
522,0
529,0
531,0
535,0
538,0
539,0
541,0
542,0
544,0
546,0
548,0
549,0
550,0
552,0
554,0
555,0
559,0
562,0
564,0
565,0
566,0
568,0
569,0
574,0
579,0
580,0
581,0
584,0
586,0
589,0
590,0
593,0
596,0
600,0
602,0
603,0
604,0
605,0
607,0
609,0
611,0
612,0
615,0
617,0
619,0
620,0
622,0
624,0
631,0
632,0
636,0
639,0
640,0
642,0
646,0
653,0
655,0
656,0
657,0
660,0
663,0
664,0
665,0
667,0
668,0
671,0
675,0
676,0
679,0
680,0
681,0
684,0
689,0
690,0
693,0
694,0
695,0
696,0
697,0
698,0
700,0
701,0
703,0
706,0
707,0
709,0
712,0
715,0
716,0
721,0
726,0
727,0
731,0
732,0
736,0
739,0
740,0
746,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
760,0
761,0
763,0
770,0
779,0
782,0
785,0
786,0
787,0
788,0
794,0
795,0
800,0
802,0
804,0
805,0
806,0
810,0
811,0
813,0
815,0
817,0
819,0
821,0
823,0
824,0
825,0
826,0
827,0
829,0
830,0
831,0
832,0
834,0
835,0
836,0
839,0
840,0
841,0
844,0
845,0
846,0
849,0
853,0
858,0
861,0
862,0
865,0
867,0
869,0
870,0
872,0
873,0
874,0
876,0
877,0
878,0
879,0
883,0
887,0
892,0
893,0
894,0
895,0
899,0
904,0
906,0
908,0
909,0
914,0
915,0
916,0
920,0
924,0
925,0
927,0
935,0
937,0
941,0
942,0
943,0
945,0
946,0
947,0
948,0
952,0
954,0
955,0
956,0
957,0
960,0
965,0
967,0
969,0
973,0
976,0
978,0
980,0
981,0
983,0
986,0
987,0
991,0
993,0
995,0
996,0
999,0
1002,0
1003,0
1005,0
1008,0
1017,0
1018,0
1021,0
1022,0
1025,0
1026,0
1027,0
1031,0
1032,0
1037,0
1039,0
1041,0
1042,0
1043,0
1044,0
1047,0
1048,0
1049,0
1051,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1066,0
1067,0
1070,0
1071,0
1072,0
1073,0
1074,0
1081,0
1083,0
1086,0
1087,0
1089,0
1091,0
1092,0
1093,0
1098,0
1101,0
1104,0
1106,0
1108,0
1110,0
1113,0
1117,0
1119,0
1121,0
1123,0
1132,0
1136,0
1141,0
1145,0
1146,0
1148,0
1149,0
1150,0
1152,0
1154,0
1156,0
1161,0
1163,0
1166,0
1169,0
1174,0
1175,0
1176,0
1177,0
1179,0
1181,0
1184,0
1185,0
1186,0
1187,0
1188,0
1194,0
1195,0
1197,0
1199,0
1202,0
1204,0
1205,0
1206,0
1208,0
1211,0
1222,0
1223,0
1226,0
1227,0
1229,0
1232,0
1234,0
1237,0
1239,0
1241,0
1244,0
1246,0
1252,0
1253,0
1258,0
1260,0
1266,0
1267,0
1275,0
1278,0
1282,0
1283,0
1286,0
1289,0
1290,0
1292,0
1294,0
1295,0
1297,0
1301,0
1303,0
1304,0
1307,0
1309,0
1313,0
1315,0
1317,0
1318,0
1322,0
1325,0
1326,0
1331,0
1333,0
1335,0
1337,0
1339,0
1341,0
1343,0
1344,0
1346,0
1347,0
1349,0
1353,0
1354,0
1358,0
1359,0
1360,0
1361,0
1362,0
1371,0
1372,0
1374,0
1377,0
1378,0
1381,0
1382,0
1384,0
1386,0
1388,0
1389,0
1390,0
1394,0
1397,0
1398,0
1400,0
1404,0
1407,0
1412,0
1417,0
1418,0
1422,0
1428,0
1429,0
1430,0
1433,0
1435,0
1436,0
1438,0
1440,0
1441,0
1442,0
1448,0
1449,0
1454,0
1457,0
1458,0
1460,0
1462,0
1466,0
1470,0
1471,0
1473,0
1474,0
1475,0
1476,0
1477,0
1480,0
1483,0
1484,0
1486,0
1487,0
1488,0
1490,0
1491,0
1495,0
1499,0
1504,0
1505,0
1506,0
1507,0
1510,0
1512,0
1513,0
1515,0
1516,0
1518,0
1519,0
1520,0
1523,0
1525,0
1530,0
1533,0
1538,0
1539,0
1541,0
1545,0
1547,0
1548,0
1549,0
1551,0
1560,0
1562,0
1564,0
1568,0
1571,0
1572,0
1573,0
1574,0
1575,0
1577,0
1581,0
1583,0
1586,0
1587,0
1594,0
1595,0
1596,0
1602,0
1604,0
1605,0
1606,0
1607,0
1610,0
1614,0
1615,0
1616,0
1617,0
1619,0
1621,0
1623,0
1625,0
1629,0
1631,0
1634,0
1636,0
1637,0
1638,0
1642,0
1644,0
1646,0
1647,0
1651,0
1653,0
1656,0
1657,0
1659,0
1663,0
1664,0
1665,0
1670,0
1671,0
1672,0
1674,0
1678,0
1681,0
1682,0
1683,0
1685,0
1692,0
1696,0
1698,0
1702,0
1703,0
1704,0
1706,0
1707,0
1708,0
1711,0
1712,0
1722,0
1723,0
1729,0
1732,0
1734,0
1735,0
1739,0
1741,0
1746,0
1748,0
1751,0
1752,0
1753,0
1754,0
1757,0
1760,0
1762,0
1766,0
1767,0
1769,0
1772,0
1774,0
1777,0
1778,0
1780,0
1782,0
1783,0
1786,0
1788,0
1792,0
1794,0
1796,0
1798,0
1803,0
1804,0
1806,0
1811,0
1813,0
1815,0
1817,0
1821,0
1822,0
1825,0
1826,0
1829,0
1830,0
1832,0
1833,0
1835,0
1838,0
1843,0
1844,0
1848,0
1849,0
1850,0
1851,0
1855,0
1857,0
1859,0
1863,0
1864,0
1866,0
1867,0
1868,0
1870,0
1872,0
1880,0
1881,0
1883,0
1885,0
1888,0
1889,0
1890,0
1891,0
1892,0
1894,0
1896,0
1902,0
1903,0
1904,0
1907,0
1909,0
1914,0
1916,0
1919,0
1922,0
1923,0
1926,0
1928,0
1930,0
1932,0
1936,0
1938,0
1940,0
1941,0
1945,0
1947,0
1951,0
1953,0
1954,0
1959,0
1963,0
1965,0
1971,0
1974,0
1975,0
1977,0
1981,0
1983,0
1985,0
1986,0
1987,0
1988,0
1990,0
1997,0
2000,0
2005,0
2007,0
2009,0
2010,0
2013,0
2014,0
2015,0
2016,0
2019,0
2020,0
2021,0
2023,0
2026,0
2029,0
2039,0
2043,0
2052,0
2053,0
2066,0
2073,0
2074,0
2077,0
2082,0
2083,0
2084,0
2089,0
2090,0
2092,0
2094,0
2096,0
2097,0
2098,0
2099,0
2100,0
2105,0
2106,0
2107,0
2113,0
2122,0
2126,0
2127,0
2130,0
2132,0
2133,0
2136,0
2137,0
2139,0
2142,0
2144,0
2146,0
2147,0
2149,0
2151,0
2152,0
2158,0
2160,0
2165,0
2167,0
2168,0
2169,0
2171,0
2173,0
2175,0
2176,0
2178,0
2181,0
2190,0
2192,0
2194,0
2205,0
2209,0
2213,0
2217,0
2219,0
2226,0
2228,0
2229,0
2230,0
2233,0
2235,0
2236,0
2237,0
2245,0
2246,0
2247,0
2250,0
2256,0
2261,0
2264,0
2266,0
2267,0
2270,0
2271,0
2273,0
2278,0
2279,0
2281,0
2286,0
2287,0
2292,0
2295,0
2296,0
2297,0
2299,0
2300,0
2307,0
2311,0
2314,0
2321,0
2322,0
2327,0
2328,0
2330,0
2331,0
2332,0
2333,0
2334,0
2338,0
2341,0
2345,0
2350,0
2352,0
2359,0
2361,0
2364,0
2369,0
2370,0
2376,0
2377,0
2379,0
2380,0
2382,0
2383,0
2386,0
2387,0
2391,0
2393,0
2394,0
2395,0
2396,0
2397,0
2399,0
2403,0
2406,0
2407,0
2408,0
2409,0
2412,0
2413,0
2415,0
2416,0
2418,0
2420,0
2423,0
2424,0
2426,0
2427,0
2428,0
2430,0
2431,0
2432,0
2433,0
2436,0
2437,0
2439,0
2443,0
2444,0
2446,0
2447,0
2448,0
2450,0
2451,0
2452,0
2457,0
2460,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2474,0
2475,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2486,0
2488,0
2490,0
2492,0
2495,0
2496,0
2499,0
2500,0
2501,0
2502,0
2512,0
2515,0
2517,0
2518,0
2522,0
2525,0
2527,0
2531,0
2532,0
2534,0
2535,0
2536,0
2538,0
2539,0
2541,0
2543,0
2545,0
2546,0
2547,0
2548,0
2551,0
2552,0
2553,0
2555,0
2562,0
2568,0
2569,0
2573,0
2577,0
2578,0
2580,0
2581,0
2584,0
2587,0
2588,0
2589,0
2591,0
2592,0
2594,0
2598,0
2600,0
2602,0
2604,0
2605,0
2610,0
2612,0
2613,0
2614,0
2615,0
2618,0
2619,0
2620,0
2627,0
2630,0
2632,0
2633,0
2635,0
2641,0
2642,0
2646,0
2649,0
2654,0
2662,0
2663,0
2664,0
2667,0
2668,0
2670,0
2671,0
2672,0
2674,0
2676,0
2677,0
2678,0
2679,0
2682,0
2686,0
2688,0
2691,0
2694,0
2698,0
2699,0
2701,0
2702,0
2706,0
2709,0
2710,0
2716,0
2719,0
2720,0
2721,0
2723,0
2727,0
2728,0
2734,0
2735,0
2736,0
2741,0
2742,0
2749,0
2752,0
2757,0
2758,0
2759,0
2761,0
2764,0
2766,0
2769,0
2773,0
2774,0
2778,0
2780,0
2786,0
2790,0
2791,0
2794,0
2795,0
2797,0
2799,0
2800,0
2801,0
2804,0
2805,0
2807,0
2808,0
2810,0
2814,0
2819,0
2825,0
2827,0
2832,0
2835,0
2837,0
2838,0
2839,0
2840,0
2845,0
2846,0
2852,0
2854,0
2859,0
2860,0
2861,0
2862,0
2865,0
2866,0
2869,0
2871,0
2872,0
2873,0
2880,0
2881,0
2882,0
2884,0
2885,0
2889,0
2894,0
2895,0
2896,0
2898,0
2901,0
2905,0
2906,0
2908,0
2909,0
2910,0
2914,0
2915,0
2918,0
2919,0
2922,0
2924,0
2925,0
2927,0
2931,0
2932,0
2938,0
2940,0
2943,0
2944,0
2946,0
2951,0
2959,0
2961,0
2962,0
2963,0
2965,0
2966,0
2967,0
2968,0
2970,0
2972,0
2974,0
2975,0
2976,0
2978,0
2983,0
2984,0
2990,0
2995,0
2996,0
3000,0
3004,0
3009,0
3015,0
3016,0
3017,0
3021,0
3024,0
3025,0
3026,0
3027,0
3028,0
3030,0
3031,0
3032,0
3033,0
3037,0
3038,0
3039,0
3043,0
3045,0
3047,0
3051,0
3055,0
3060,0
3063,0
3065,0
3070,0
3072,0
3075,0
3076,0
3078,0
3079,0
3080,0
3082,0
3083,0
3084,0
3093,0
3094,0
3096,0
3099,0
3100,0
3101,0
3103,0
3107,0
3112,0
3115,0
3118,0
3119,0
3120,0
3124,0
3129,0
3130,0
3138,0
3143,0
3147,0
3148,0
3152,0
3155,0
3156,0
3161,0
3162,0
3166,0
3168,0
3170,0
3174,0
3177,0
3185,0
3186,0
3189,0
3190,0
3192,0
3193,0
3197,0
3198,0
3200,0
3210,0
3211,0
3212,0
3215,0
3216,0
3218,0
3221,0
3223,0
3224,0
3230,0
3233,0
3235,0
3236,0
3237,0
3239,0
3241,0
3243,0
3245,0
3246,0
3248,0
3249,0
3250,0
3253,0
3256,0
3261,0
3266,0
3268,0
3270,0
3271,0
3273,0
3277,0
3280,0
3281,0
3282,0
3284,0
3287,0
3288,0
3289,0
3291,0
3293,0
3295,0
3298,0
3300,0
3304,0
3305,0
3306,0
3309,0
3310,0
3314,0
3317,0
3318,0
3319,0
3323,0
3324,0
3327,0
3328,0
3331,0
3335,0
3337,0
3339,0
3341,0
3346,0
3348,0
3350,0
3354,0
3356,0
3361,0
3366,0
3368,0
3369,0
3372,0
3373,0
3379,0
3385,0
3393,0
3395,0
3399,0
3400,0
3403,0
3405,0
3410,0
3412,0
3415,0
3416,0
3418,0
3420,0
3421,0
3422,0
3431,0
3432,0
3433,0
3435,0
3438,0
3446,0
3447,0
3448,0
3449,0
3452,0
3453,0
3456,0
3459,0
3462,0
3467,0
3469,0
3470,0
3473,0
3474,0
3476,0
3477,0
3479,0
3483,0
3485,0
3487,0
3496,0
3499,0
3501,0
3502,0
3504,0
3505,0
3507,0
3508,0
3510,0
3511,0
3514,0
3516,0
3524,0
3525,0
3530,0
3532,0
3533,0
3535,0
3536,0
3537,0
3539,0
3545,0
3547,0
3548,0
3550,0
3552,0
3560,0
3564,0
3567,0
3573,0
3576,0
3577,0
3581,0
3585,0
3590,0
3592,0
3593,0
3594,0
3601,0
3604,0
3608,0
3609,0
3614,0
3616,0
3621,0
3622,0
3628,0
3630,0
3631,0
3632,0
3639,0
3640,0
3644,0
3646,0
3650,0
3658,0
3660,0
3661,0
3662,0
3665,0
3666,0
3670,0
3673,0
3674,0
3675,0
3679,0
3683,0
3685,0
3687,0
3688,0
3689,0
3693,0
3696,0
3698,0
3699,0
3701,0
3702,0
3703,0
3707,0
3708,0
3711,0
3719,0
3720,0
3721,0
3724,0
3725,0
3727,0
3728,0
3733,0
3734,0
3735,0
3736,0
3737,0
3743,0
3745,0
3747,0
3751,0
3752,0
3759,0
3762,0
3763,0
3764,0
3767,0
3771,0
3772,0
3774,0
3775,0
3776,0
3780,0
3786,0
3787,0
3793,0
3795,0
3796,0
3799,0
3805,0
3806,0
3807,0
3809,0
3813,0
3814,0
3815,0
3818,0
3821,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,0
3833,0
3837,0
3844,0
3845,0
3846,0
3847,0
3851,0
3853,0
3855,0
3860,0
3868,0
3870,0
3871,0
3878,0
3881,0
3882,0
3883,0
3885,0
3886,0
3889,0
3890,0
3892,0
3895,0
3896,0
3897,0
3904,0
3905,0
3907,0
3908,0
3909,0
3910,0
3914,0
3918,0
3919,0
3924,0
3925,0
3928,0
3929,0
3931,0
3933,0
3938,0
3941,0
3942,0
3943,0
3945,0
3948,0
3950,0
3951,0
3954,0
3955,0
3956,0
3959,0
3961,0
3963,0
3964,0
3967,0
3970,0
3981,0
3983,0
3984,0
3986,0
3989,0
3990,0
3991,0
3995,0
4001,0
4002,0
4003,0
4013,0
4016,0
4017,0
4018,0
4025,0
4027,0
4030,0
4031,0
4033,0
4034,0
4036,0
4038,0
4041,0
4044,0
4046,0
4047,0
4053,0
4062,0
4064,0
4068,0
4069,0
4072,0
4073,0
4076,0
4077,0
4078,0
4086,0
4089,0
4091,0
4092,0
4094,0
4095,0
4100,0
4102,0
4105,0
4107,0
4109,0
4110,0
4118,0
4122,0
4126,0
4128,0
4129,0
4134,0
4137,0
4143,0
4153,0
4154,0
4158,0
4161,0
4166,0
